movie_id,title,genres,cast,crew,keywords
306,Beverly Hills Cop III,"Action,Comedy,Crime","Eddie Murphy,Judge Reinhold,Héctor Elizondo,Gilbert R. Hill,Timothy Carhart,Bronson Pinchot,Stephen McHattie,Theresa Randle,John Saxon,Jon Tenney,Joey Travolta",John Landis,"detective,undercover,security camera,carousel ,investigation,weapon,sequel,rescue,counterfeit,shootout,dirty cop,gunfight,los angeles,explosion,violence,foot chase,framed,car chase,secret service,amusement park,roller coaster,beverly hills,buddy comedy"
178,Blown Away,"Drama,Action,Thriller","Jeff Bridges,Tommy Lee Jones,Suzy Amis,Lloyd Bridges,Forest Whitaker,Stephi Lineburg,John Finn",Stephen Hopkins,"terrorist,boston,fireworks,orchestra,anarchist,concert,computer,revenge,irish,wedding,explosion,violence,roulette wheel,capsized ship,belfast,bomb planting,headphones,flashback,bomb attack,blast,human bomb"
4722,Body Snatchers,"Horror,Science Fiction,Thriller","Gabrielle Anwar,Terry Kinney,Billy Wirth,Christine Elise,Forest Whitaker",Abel Ferrara,"distrust,military base,remake,alien,escape,soldier,alien invasion,alien infection,sleeping,doppelganger,emotionless"
26391,Cabin Boy,Comedy,"Chris Elliott,Ritch Brinkley,James Gammon,Brian Doyle-Murray,Brion James,Melora Walters",Adam Resnick,
2124,Color of Night,"Drama,Mystery,Romance,Thriller","Bruce Willis,Jane March,Rubén Blades,Lesley Ann Warren,Scott Bakula,Brad Dourif,Lance Henriksen",Richard Rush,"suicide,california,sex,secret identity,eroticism,paranoia,nudity,group therapy,therapist,grief,obsessive compulsive disorder,violence,psychiatrist,car chase,disguise,mental illness,color blindness,voyeurism"
49299,Dangerous Game,Drama,"Harvey Keitel,Madonna,James Russo",Abel Ferrara,"independent film,drug,divorce,filmmaking,psychological drama"
5503,The Fugitive,"Adventure,Action,Thriller,Crime,Mystery","Harrison Ford,Tommy Lee Jones,Sela Ward,Julianne Moore,Joe Pantoliano,Andreas Katsulas,Jeroen Krabbé,Daniel Roebuck,L. Scott Caldwell,Ron Dean,Joseph F. Kosala,Tom Wood,Dick Cusack,Richard Riehle,Andy Romano,Nick Searcy,Miguel Nino,John Drummond,David Darlow,Jane Lynch,Neil Flynn,Kevin Crowley,Mark D. Espinoza,Gene Barge,Joe Guzaldo,Nicholas Kusenko,Joan Kohn,Joe Guastaferro,Thom Vernon,Ken Moreno,Eddie Bo Smith Jr.",Andrew Davis,"chicago,showdown,undercover,surgeon,death sentence,doomed man,lethal injection,chase,remake,betrayal,on the run,train crash,escape,fugitive,based on tv series,u.s. marshal,doctor,explosion,home invasion,disguise,one armed man,framed for murder,flashback,corrupt cop,manhunt,bus accident,storm drain"
2087,The Getaway,"Drama,Action,Thriller","Alec Baldwin,Kim Basinger,Michael Madsen,James Woods,David Morse",Roger Donaldson,"suicide by hanging,sexual torture,exploding truck,cuckold,garbage dump"
2019,Hard Target,"Action,Adventure,Crime,Thriller","Jean-Claude Van Damme,Arnold Vosloo,Lance Henriksen,Yancy Butler,Sven-Ole Thorsen,Wilford Brimley,Ted Raimi,Kasi Lemmons","John Woo,Faith Conroy","new orleans,mercenary,hunting human beings,money,drifter,union,sailor,human prey"
26271,Live Nude Girls,Comedy,"Dana Delany,Kim Cattrall,Cynthia Stevenson,Laila Robins,Lora Zane","Julianna Lavin,Heidi Sturdevant","sleepover,independent film,best friend"
2259,The House of the Spirits,"Romance,Drama","Meryl Streep,Glenn Close,Jeremy Irons,Winona Ryder,Antonio Banderas,Armin Mueller-Stahl,Vanessa Redgrave,María Conchita Alonso",Bille August,"central and south america,farm worker,farm,coup d'etat,santiago,paranormal phenomena,domestic violence,estate,family estate"
7984,In the Name of the Father,Drama,"Daniel Day-Lewis,Pete Postlethwaite,Emma Thompson,John Lynch,Corin Redgrave,Beatie Edney,John Benfield,Paterson Joseph,Marie Jones,Gerard McSorley,Frank Harper,Mark Sheppard,Don Baker,Martin Murphy,Alison Crosbie,Philip King,Nye Heron,Anthony Brophy,Frankie McCafferty,Paul Warriner,Julian Walsh,Stuart Wolfenden,Jo Connor,Karen Carlisle,Fiona Daly,Saffron Burrows,Jamie Harris,Britta Smith,Stanley Townsend","Jean Bourne,Jim Sheridan,Gerry Toomey,Simon Moseley","bomb,prison,father son relationship,based on novel,1970s,biography,faith,irish,trial,rebellion,torture,terrorism,courtroom"
6,Judgment Night,"Action,Thriller,Crime","Emilio Estevez,Cuba Gooding Jr.,Denis Leary,Jeremy Piven,Peter Greene,Michael DeLorenzo,Everlast",Stephen Hopkins,"chicago,drug dealer,boxing match,escape,one night"
329,Jurassic Park,"Adventure,Science Fiction","Sam Neill,Laura Dern,Jeff Goldblum,Richard Attenborough,Bob Peck,Martin Ferrero,BD Wong,Joseph Mazzello,Ariana Richards,Samuel L. Jackson,Wayne Knight,Gerald R. Molen,Miguel Sandoval","Steven Spielberg,Ana Maria Quintana,Robert Peluce,John T. Kretchmer,Michele Panelli-Venetis","exotic island,dna,paleontology,tyrannosaurus rex,triceratops,brontosaurus,electric fence,island,dinosaur,amusement park,theme park,jurassic park"
507,Killing Zoe,"Action,Crime,Drama,Thriller","Eric Stoltz,Julie Delpy,Jean-Hugues Anglade,Tai Thai,Bruce Ramsay",Roger Avary,"paris,prostitute,robbery,drug abuse,aids,bank,jazz,hostage,night life,kidnapping,vault,junkie,bank robber,heroin,friendship,murder,independent film,pistol,violence,drug,bank robbery,illegal prostitution,hoodlum"
1413,M. Butterfly,"Drama,Romance","Jeremy Irons,John Lone,Barbara Sukowa",David Cronenberg,"china,opera singer"
2246,Malice,"Drama,Crime","Alec Baldwin,Nicole Kidman,Bill Pullman,Bebe Neuwirth,George C. Scott,Anne Bancroft",Harold Becker,"married couple,insurance fraud,boarder,suspense,child wish"
2320,Executive Decision,"Action,Adventure,Drama,Thriller","Kurt Russell,Steven Seagal,Halle Berry,John Leguizamo,Oliver Platt,Joe Morton,David Suchet,BD Wong,Len Cariou",Stuart Baird,"bomb,ransom,hostage,airplane,hijacking,terror cell,special unit,deception,rescue,covert operation,disaster,shootout,terrorism,explosion,violence,surveillance,night vision goggles,flight attendant,intelligence agent,flashback,hand to hand combat,nerve gas"
5879,In the Realm of the Senses,"Drama,Romance","Eiko Matsuda,Tatsuya Fuji,Aoi Nakajima,Yasuko Matsui",Nagisa Ōshima,"japan,jealousy,brothel,nudity,passion,longing,geisha,deceived wife,castration,strangle,independent film,unsimulated sex,prostitution,erotic 70s"
2625,Mr. Jones,"Drama,Romance","Richard Gere,Lena Olin,Anne Bancroft,Tom Irwin,Delroy Lindo,Bruce Altman,Lauren Tom,Lisa Malkiewicz,Thomas Kopache,Peter Jurasik",Mike Figgis,"depression,therapist,symphony,piano,psychiatrist patient relationship,bipolar disorder"
788,Mrs. Doubtfire,"Comedy,Drama,Family","Robin Williams,Sally Field,Pierce Brosnan,Harvey Fierstein,Polly Holliday,Lisa Jakub,Matthew Lawrence,Mara Wilson,Robert Prosky,Anne Haney,Scott Capurro,Sydney Walker",Chris Columbus,"san francisco,parent child relationship,restaurant,nanny,mask,custody battle,fake identity"
1245,The Remains of the Day,"Drama,Romance","Anthony Hopkins,Emma Thompson,James Fox,Christopher Reeve,Hugh Grant,Peter Vaughan,Ben Chaplin,Paula Jacobs,Patrick Godfrey,Michael Lonsdale,Rupert Vansittart,Tim Pigott-Smith,Lena Headey,Paul Copley,Peter Cellier,Brigitte Kahn","James Ivory,Christopher Newman,Diana Dill,Bernard Bellew,Simon Moseley","newspaper,butler,country house,loyalty,flower,nazis,jewish,britain,housekeeper,employer"
7007,Rising Sun,"Action,Drama,Thriller","Sean Connery,Wesley Snipes,Harvey Keitel,Cary-Hiroyuki Tagawa,Kevin Anderson,Mako,Ray Wise,Stan Egi,Stan Shaw,Tia Carrere,Steve Buscemi,Tatjana Patitz",Philip Kaufman,"japan,usa,corruption,detective,journalist,based on novel,japanese,restaurant,wheelchair,parking garage,company,police,party,murder,whodunit,seppuku,bulletproof vest"
2088,Romeo Is Bleeding,"Action,Crime,Drama,Thriller","Gary Oldman,Lena Olin,Annabella Sciorra,Juliette Lewis,Roy Scheider,David Proval,Will Patton,Larry Joshua","Peter Medak,Robin Squibb","police operation,sex addiction,police,mafia boss,suspense,bad cop,hitwoman"
424,Schindler's List,"Drama,History,War","Liam Neeson,Ben Kingsley,Ralph Fiennes,Caroline Goodall,Jonathan Sagall,Embeth Davidtz,Malgorzata Gebel,Shmuel Levy,Mark Ivanir,Béatrice Macola,Andrzej Seweryn,Friedrich von Thun,Krzysztof Luft,Harry Nehring,Norbert Weisser",Steven Spielberg,"factory,concentration camp,hero,holocaust,world war ii,nazis,defense industry,biography,the holocaust"
8850,The Shadow,"Adventure,Fantasy,Action,Thriller,Science Fiction","Alec Baldwin,John Lone,Penelope Ann Miller,Peter Boyle,Ian McKellen,Tim Curry,Jonathan Winters,Sab Shimono,Brady Tsurutani,James Hong,Joseph Maher,John Kapelos",Russell Mulcahy,"new york,atomic bomb,ladykiller,hypnosis,superhero,based on comic,radio series,invisibility,the shadow"
695,Short Cuts,"Comedy,Drama","Julianne Moore,Andie MacDowell,Tim Robbins,Jack Lemmon,Anne Archer,Bruce Davison,Zane Cassidy,Matthew Modine,Fred Ward,Jennifer Jason Leigh,Chris Penn,Joseph C. Hopkins,Josette Maccario,Lili Taylor,Robert Downey Jr.",Robert Altman,"suicide,loss of son,helicopter,cheating,fishing,daily life,jazz musician,modern society,cellist,earthquake,los angeles"
858,Sleepless in Seattle,"Comedy,Drama,Romance","Tom Hanks,Meg Ryan,Bill Pullman,Ross Malinger,Rosie O'Donnell,Gaby Hoffmann,Victor Garber,Rita Wilson,Barbara Garrick,Rob Reiner,Carey Lowell","Nora Ephron,Mary A. Kelly","father son relationship,lovesickness,journalist,loss of mother,loss of lover,radio station,christmas party,love of one's life,radio,seattle,baltimore,fiancé,radio presenter,airplane,radio transmission,observation deck,friendship,unsociability,woman director"
867,Sliver,"Drama,Thriller","Sharon Stone,William Baldwin,Tom Berenger,Polly Walker,Colleen Camp,Amanda Foreman,Martin Landau,Nina Foch,Keene Curtis","Phillip Noyce,Adell Aldrich","new york,sex,based on novel,eroticism,hidden camera,video surveillance,psychopath,murder,neighbor,stalking,landlord,female protagonist,drug use,sex talk,apartment building,landlord tenant relationship,mind game,erotic thriller"
78,Blade Runner,"Science Fiction,Drama,Thriller","Harrison Ford,Rutger Hauer,Sean Young,Edward James Olmos,M. Emmet Walsh,Daryl Hannah,William Sanderson,Brion James,Joe Turkel,Joanna Cassidy,James Hong,Morgan Paull,Kevin Thompson,John Edward Allen,Hy Pyke",Ridley Scott,"artificial intelligence,bounty hunter,dystopia,genetics,fugitive,cyberpunk,los angeles,tech noir,neo-noir,futurista,lluvia"
319,True Romance,"Action,Thriller,Crime,Romance","Christian Slater,Patricia Arquette,Michael Rapaport,Bronson Pinchot,Gary Oldman,Dennis Hopper,Christopher Walken,Brad Pitt,Tom Sizemore,Samuel L. Jackson,Saul Rubinek,James Gandolfini,Frank Adonis,Paul Bates,Val Kilmer,Chris Penn,Anna Levine,Eric Allan Kramer,Conchata Ferrell,Victor Argo","Tony Scott,P.R. Tooke","father son relationship,film producer,mexican standoff,loss of father,cocaine,love,mafia,los angeles,drug,illegal prostitution,gun violence"
32562,The Celluloid Closet,"History,Documentary","Lily Tomlin,Tony Curtis,Susan Sarandon,Gore Vidal,Whoopi Goldberg,Antonio Fargas,Shirley MacLaine,John Schlesinger,Armistead Maupin,Arthur Laurents,Tom Hanks,Farley Granger,Quentin Crisp","Rob Epstein,Jeffrey Friedman","gay,cinema,media,lesbian,hollywood,lgbt,lgbt history"
251,Ghost,"Fantasy,Drama,Thriller,Mystery,Romance","Patrick Swayze,Demi Moore,Whoopi Goldberg,Tony Goldwyn,Vincent Schiavelli,Gail Boggs,Stephen Root","Jerry Zucker,Faye Brenner","corruption,fortune teller,money transfer,money laundering,pottery,afterlife,spiritism"
280,Terminator 2: Judgment Day,"Action,Thriller,Science Fiction","Arnold Schwarzenegger,Linda Hamilton,Robert Patrick,Edward Furlong,Michael Edwards,Joe Morton,Earl Boen,Jenette Goldstein,Xander Berkeley,S. Epatha Merkerson,Castulo Guerra,Danny Cooksey,Sven-Ole Thorsen,DeVaughn Nixon,Ken Gibbel,Robert Winley,Pete Schrum,Don Lake,Richard Vidan,Jim Palmer,Don Stanton","James Cameron,James Cameron","cyborg,shotgun,post-apocalyptic,dystopia,moral ambiguity,mental institution,violence,fictional war,morphing,nuclear weapons,shape shifter,savior,catch phrase"
581,Dances with Wolves,"Adventure,Drama,Western","Kevin Costner,Mary McDonnell,Graham Greene,Rodney A. Grant,Floyd Red Crow Westerman,Tantoo Cardinal,Robert Pastorelli,Charles Rocket,Maury Chaykin,Jimmy Herman,Nathan Lee Chasing His Horse,Michael Spears,Jason R. Lone Hill,Tony Pierce,Doris Leader Charge,Tom Everett,Larry Joshua,Kirk Baltz,Wayne Grace,Donald Hotton,Annie Costner,Elisa Daniel,Percy White Plume,John Tail,Steve Reevis,Sheldon Peters Wolfchild,Wes Studi,Buffalo Child","Kevin Costner,Jan Evans","skab under tv,Øverste hylde,foran"
80350,Tough and Deadly,"Thriller,Action,Drama","Roddy Piper,Billy Blanks,Richard Norton,James Karen,Gary Kasper,Charles Kahlenberg",Steve Cohen,"cia,amnesia,drug smuggling"
268,Batman,"Fantasy,Action","Jack Nicholson,Michael Keaton,Kim Basinger,Michael Gough,Pat Hingle,Billy Dee Williams,Jack Palance,Jerry Hall,Tracey Walter",Tim Burton,"double life,dc comics,dual identity,chemical,crime fighter,fictional place,gotham city,superhero,super powers"
274,The Silence of the Lambs,"Crime,Drama,Thriller","Jodie Foster,Anthony Hopkins,Scott Glenn,Ted Levine,Anthony Heald,Brooke Smith,Diane Baker,Kasi Lemmons,Frankie Faison,Tracey Walter,Charles Napier,Danny Darst,Alex Coleman,Dan Butler,Paul Lazar,Ron Vawter,Roger Corman,Lawrence A. Bonney,Lawrence T. Wrentz,Don Brockett,Frank Seals Jr.,Stuart Rudin,Masha Skorobogatov,Jeffrie Lane,Leib Lensky,George 'Red' Schwartz,Jim Roche,James B. Howard,Bill Miller,Chuck Aber","Jonathan Demme,Ronald M. Bozman","based on novel,psychopath,horror,suspense,serial killer,psychological thriller,cannibal,fbi agent,animal in cast credits,cannibalism"
408,Snow White and the Seven Dwarfs,"Fantasy,Animation,Family","Adriana Caselotti,Lucille La Verne,Harry Stockwell,Roy Atwell,Pinto Colvig,Otis Harlan","David Hand,John Hubley,Ford Beebe,Carl Fallberg,Mike Holoboff,Louis Debney,Ferdinand Horvath,Kendall O'Connor","poison,witch,becoming an adult,sadness,queen,attempted murder,dying and death,appearance,princess,candlelight vigil,snow white"
114,Pretty Woman,"Romance,Comedy","Julia Roberts,Richard Gere,Ralph Bellamy,Jason Alexander,Héctor Elizondo,Larry Miller,Laura San Giacomo,Alex Hyde-White",Garry Marshall,"prostitute,capitalism,cinderella,expensive restaurant,sports car,workaholic,fire escape,friendship,los angeles,piano"
7300,One Fine Day,"Comedy,Romance","Michelle Pfeiffer,George Clooney,Mae Whitman,Alex D. Linz,Charles Durning,Jon Robin Baitz,Ellen Greene,Joe Grifasi,Pete Hamill,Anna Maria Horsford,Gregory Jbara,Sheila Kelley,Bitty Schram,Barry Kivel,Robert Klein,George Martin,Michael Massee,Amanda Peet,Holland Taylor,Rachel York,Marianne Muellerleile,Steven Jang,Samantha Cintrón,Victor Truro,Ashley Greenfield",Michael Hoffman,"skab under tv,bagved,Øverste hylde"
275,Fargo,"Crime,Drama,Thriller","William H. Macy,Frances McDormand,Steve Buscemi,Peter Stormare,Kristin Rudrüd,Harve Presnell,Tony Denman,Gary Houston",Joel Coen,"cheating,ransom,salesclerk,winter,kidnapping,auto,unsociability,police,north dakota,murder,money,car dealership,woodchipper"
1592,Primal Fear,"Crime,Drama,Mystery,Thriller","Richard Gere,Edward Norton,Laura Linney,John Mahoney,Frances McDormand,Terry O'Quinn,Andre Braugher",Gregory Hoblit,"corruption,bishop,court case,pornographic video,court,psychopathy"
2021,Jack & Sarah,"Comedy,Drama,Romance","Richard E. Grant,Samantha Mathis,Judi Dench,Eileen Atkins,Cherie Lunghi,Imogen Stubbs,David Swift,Kate Hardie,Laurent Grévill,Ian McKellen","Tim Sullivan,Heather Storr","london england,depression,baby,nanny,daughter"
954,Mission: Impossible,"Adventure,Action,Thriller","Tom Cruise,Jon Voight,Emmanuelle Béart,Henry Czerny,Jean Reno,Ving Rhames,Kristin Scott Thomas,Vanessa Redgrave,Dale Dye,Marcel Iureș,Ion Caramitru,Ingeborga Dapkunaite,Valentina Yakunina,Marek Vašut,Nathan Osgood","Brian De Palma,Nick Moore,Chris Soldo,Diana Dill","paris,london england,spy,cia,terrorist,secret identity,undercover,arms deal,headquarter,secret base,secret mission,prague,embassy,secret agent,tgv,computer,mission,based on tv series,espionage,agent"
8840,DragonHeart,Fantasy,"Dennis Quaid,David Thewlis,Pete Postlethwaite,Dina Meyer,Julie Christie,Sean Connery,John Gielgud,Lee Oakes,Brian Thompson","Rob Cohen,Nada Pinter","magic,kingdom,despot,immortality,village,forest,army,horror,partner,revenge,knight,battle,medieval,dragonheart"
5801,Pather Panchali,Drama,"Kanu Bannerjee,Karuna Bannerjee,Chunibala Devi,Uma Das Gupta,Subir Banerjee,Runki Banerjee,Reba Devi,Aparna Devi,Tulsi Chakraborty","Satyajit Ray,Ashish Barman,Santi Chatterjee,Subir Hajra","robbery,move,monsoon,difficult childhood,dying and death,misery,priest,teacher,writer,railroad,unemployment,help"
896,The World of Apu,Drama,"Soumitra Chatterjee,Sharmila Tagore,Alok Chakravarty","Satyajit Ray,Nityananda Datta,Shailen Dutta,Tapeshwar Prasad,Amiya Sanyal","broken engagement,arranged marriage,dying and death,calcutta"
2300,Space Jam,"Animation,Comedy,Drama,Family,Fantasy","Michael Jordan,Wayne Knight,Billy West,Dee Bradley Baker,Theresa Randle,Danny DeVito,Brandon Hammond,Larry Bird,Bill Murray,Charles Barkley,Patrick Ewing,Tyrone Bogues,Larry Johnson,Shawn Bradley","Joe Pytka,Austin McCann,Morgan","sport,basketball,doctor,basketball team,basketball game,referee,basketball court,tweety bird,speedy gonzales,cartoon chicken,sylvester the cat,cartoon reality crossover,basketball hoop,cartoon skunk"
27768,Some Folks Call It a Sling Blade,"Drama,Thriller",Billy Bob Thornton,George Hickenlooper,independent film
753,Faces,Drama,"Gena Rowlands,John Marley,Lynn Carlin,Seymour Cassel,Fred Draper,Val Avery",John Cassavetes,"prostitute,adultery,suicide attempt,nudity,marriage crisis,love,independent film,divorce"
8866,The Truth About Cats & Dogs,"Comedy,Romance","Uma Thurman,Janeane Garofalo,Ben Chaplin,James McCaffrey","Michael Lehmann,Tricia Ronten","radio presenter,false identity,decoy,beguilement,love,art"
922,Dead Man,"Drama,Fantasy,Western","Johnny Depp,Gary Farmer,Crispin Glover,Lance Henriksen,Michael Wincott,Eugene Byrd,John Hurt,Robert Mitchum,Iggy Pop",Jim Jarmusch,"sheriff,bounty,bounty hunter,gun,attempted murder,prosecution,illness and injury,dying and death,frontier,murder,black and white,19th century,fear of dying,wanted dead or alive"
664,Twister,"Action,Adventure,Drama","Helen Hunt,Bill Paxton,Cary Elwes,Jami Gertz,Philip Seymour Hoffman,Lois Smith,Alan Ruck,Sean Whalen","Jan de Bont,Matthew Carlisle,Trudy Ramirez","wife husband relationship,tornado,twister,oklahoma,metereologist,invention,climate,barn,natural disaster,cow,truck,disaster,aunt niece relationship,storm chaser,divorce"
532,A Close Shave,"Family,Animation,Comedy",Peter Sallis,Nick Park,"prison,inventor,loyalty,sheep,innocence,surrealism,framed,dog,sheep rustling,wallace & gromit"
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"Drama,Comedy,War","Peter Sellers,George C. Scott,Sterling Hayden,Keenan Wynn,Slim Pickens,Peter Bull,James Earl Jones,Tracy Reed,Jack Creley,Frank Berry","Stanley Kubrick,Eric Rattray","usa president,general,cold war,strategic air command,nuclear missile,war room,bomber pilot,nuclear weapons,ex nazi,doomsday device,absurdism"
